Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
14;1116334;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;мужской;4;0;высшее;специалист;>250;1;102;42;Информационные технологии;ООО;повторный брак;3;2;2;1;1;0;1;0;0;0;0.3333333333;2;4;143;6;1;1;24;87;0;0;0;0;0;0;0
14;1116354;Форма банка (без печати работодателя);Ремонт;1;0.25;мужской;2;0;среднее-специальное;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116374;Форма банка (без печати работодателя);Отпуск;0;0.4;мужской;0;0;высшее;специалист;>250;0;236;45;Другое;ООО;холост / не замужем;1;0;0;0;0;0;1;0;0;0;0.3636363636;4;7;188;11;2;2;7;81;0;0;0;0;0;0;0
14;1116394;Поступление зарплаты на счет;Отпуск;0;0.52;женский;0;0;высшее;менеджер по продажам;>250;1;56;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116414;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.48;женский;1;0;высшее;вспомогательный персонал;>250;0;9;28;Информационные технологии;ООО;гражданский брак;2;2;1;1;1;0.3714285714;0;0;0;0;0.6666666667;4;2;88;6;2;0;21;66;1;1;1;1;0;0;0
14;1116434;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.59;женский;0;0;среднее;вспомогательный персонал;>250;0;39;39;Торговля;ООО;женат / замужем;1;1;1;1;1;0.023255814;0;2;0;0;0.75;3;1;42;4;1;0;4;24;1;0;0;0;0;0;0
14;1116454;Поступление зарплаты на счет;Лечение;1;0.32;женский;1;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>250;0;16;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116474;2НДФЛ;Покупка недвижимости/ строительство;0;0.45;женский;2;0;высшее;специалист;>250;1;66;41;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116494;Поступление зарплаты на счет;Покупка автомобиля;0;0.4;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;16;30;Другое;ООО;холост / не замужем;4;3;1;1;1;0;0;1;1;1;0.3333333333;2;4;40;6;2;0;1;79;0;0;0;0;0;0;0
14;1116514;Поступление зарплаты на счет;Покупка автомобиля;1;0.56;мужской;1;0;высшее;менеджер среднего звена;>250;0;37;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116534;Поступление зарплаты на счет;Покупка автомобиля;0;0.24;мужской;1;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116554;2НДФЛ;Покупка недвижимости/ строительство;1;0.32;мужской;2;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116574;2НДФЛ;Покупка недвижимости/ строительство;0;0.51;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116594;Форма банка (без печати работодателя);Отпуск;1;0.57;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116614;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.36;мужской;1;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116634;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116654;2НДФЛ;Покупка недвижимости/ строительство;1;0.33;мужской;4;0;среднее;рабочий;>250;3;79;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116674;Свободная форма с печатью работодателя;Ремонт;0;0.34;мужской;0;0;высшее;менеджер высшего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116694;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;женский;0;0;среднее;вспомогательный персонал;>250;3;22;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116714;2НДФЛ;Ремонт;0;0.44;женский;0;0;высшее;специалист;>250;0;10;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116734;2НДФЛ;Покупка автомобиля;1;0.46;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;97;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116754;2НДФЛ;Покупка недвижимости/ строительство;1;0.41;мужской;1;0;среднее;рабочий;>250;1;166;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116774;Свободная форма с печатью работодателя;Ремонт;0;0.43;мужской;2;0;высшее;менеджер среднего звена;>250;0;101;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116794;2НДФЛ;Покупка недвижимости/ строительство;1;0.47;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116814;Форма банка (без печати работодателя);Ремонт;0;0.47;мужской;1;0;высшее;менеджер среднего звена;>250;0;11;33;Торговля;ООО;женат / замужем;2;1;1;0;0;0;1;1;0;0;0.5;3;3;40;6;1;1;5;25;0;0;0;0;0;0;0
14;1116834;Форма банка (без печати работодателя);Ремонт;1;0.44;мужской;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;78;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116854;2НДФЛ;Ремонт;0;0.28;женский;1;0;высшее;менеджер высшего звена;>250;0;6;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116874;Форма банка (без печати работодателя);Ремонт;1;0.22;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;21;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116894;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.39;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;28;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116914;2НДФЛ;Ремонт;1;0.43;мужской;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116934;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;среднее-специальное;специалист;>250;1;54;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116954;Форма банка (без печати работодателя);Ремонт;1;0.17;женский;2;0;среднее-специальное;рабочий;>250;0;26;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116974;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.45;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1116994;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.43;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117014;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.52;мужской;1;0;*n.a.*;менеджер высшего звена;< 50;0;45;34;Торговля;ООО;женат / замужем;1;1;1;1;1;0.0584415584;1;0;0;0;0.625;5;3;145;8;4;0;10;54;1;0;0;0;0;0;0
14;1117034;;Покупка недвижимости/ строительство;0;;женский;1;0;второе высшее;другое;;1;78;28;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117054;Поступление зарплаты на счет;Другое;1;0.49;женский;0;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117074;Форма банка (без печати работодателя);Ремонт;0;0.26;мужской;2;0;среднее-специальное;вспомогательный персонал;>250;0;102;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117094;Поступление зарплаты на счет;Покупка автомобиля;0;0.46;женский;1;0;высшее;специалист;>250;1;23;28;Торговля;ЗАО;женат / замужем;2;0;0;0;0;0.2903225806;0;1;1;0;0.6666666667;2;1;22;3;1;0;2;18;1;0;0;0;0;0;0
14;1117114;2НДФЛ;Ремонт;1;0.44;женский;1;0;высшее;менеджер среднего звена;>250;3;8;34;Торговля;ООО;холост / не замужем;7;7;2;0;0;0.0163934426;1;0;0;0;0.2;2;3;120;5;2;1;20;77;1;0;0;0;0;0;0
14;1117134;Поступление зарплаты на счет;Покупка автомобиля;1;0.46;мужской;0;0;высшее;специалист;>250;0;21;26;Торговля;ООО;гражданский брак;0;0;0;0;0;0;0;1;0;0;1;3;0;27;3;2;0;5;9;0;0;0;0;0;0;0
14;1117154;2НДФЛ;Покупка автомобиля;0;0.51;женский;0;0;высшее;специалист;>250;0;6;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117174;Свободная форма с печатью работодателя;Ремонт;0;0.56;женский;0;0;среднее-специальное;торговый представитель;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117194;2НДФЛ;Покупка недвижимости/ строительство;1;0.28;мужской;1;0;высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117214;Форма банка (без печати работодателя);Отпуск;0;0.38;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117234;2НДФЛ;Покупка автомобиля;0;0.58;женский;1;0;высшее;специалист;>250;3;23;39;Другое;Иная форма;холост / не замужем;0;0;0;0;0;0.0337078652;1;0;0;0;0.2222222222;2;7;86;9;2;0;8;77;1;1;1;1;0;0;0
14;1117254;Форма банка (без печати работодателя);Ремонт;1;0.32;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;238;52;Торговля;Индивидуальный предприниматель;женат / замужем;0;0;0;0;0;0.2884615385;1;0;0;0;0.5;1;1;37;2;0;1;38;73;1;0;0;0;0;0;0
14;1117274;2НДФЛ;Ремонт;1;0.46;женский;0;0;высшее;специалист;>250;0;20;31;Торговля;ЗАО;женат / замужем;1;0;0;0;0;0.0175438596;0;2;1;1;0.5;6;6;56;12;4;0;0;18;1;0;0;0;0;0;0
14;1117294;2НДФЛ;Ремонт;1;0.49;женский;0;0;незаконченное высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117314;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.48;мужской;1;0;высшее;менеджер высшего звена;< 50;0;77;41;Торговля;ООО;женат / замужем;4;3;1;0;0;0.0098039216;1;1;1;1;0.6666666667;6;3;101;9;3;0;1;62;1;0;0;0;0;0;0
14;1117334;2НДФЛ;Покупка автомобиля;1;0.32;женский;2;0;высшее;специалист;< 50;3;23;32;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
14;1117354;2НДФЛ;Покупка недвижимости/ строительство;0;0.21;мужской;2;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1117374;2НДФЛ;Покупка земли;0;0.37;женский;0;0;среднее-специальное;рабочий;>250;3;351;49;Информационные технологии;ОАО;женат / замужем;1;1;1;0;0;0;0;0;0;0;0;0;2;24;2;0;0;20;26;0;0;0;0;0;0;0
